ОСНОВНИЙ НАПРЯМОК,ЗУПИНКА,НОРМАЛІЗОВАНА ЗУПИНКА,ТИП ЗУПИНКИ,ЗАГАЛЬНА К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ,К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ EUROTRIPS,К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ КОНКУРЕНТАМИ,global_add_score,global_trim_score,dir_add_score,dir_trim_score,recommendation,priority,note
Бельгія,Брюгге,брюгге,CITY,2,0,2,"0,5991622674","0,1558377326","0,7297486802","0,1967513198",ADD,HIGH,Додати в маршрут
Бельгія,Вроцлав,вроцлав,CITY,2,0,2,"0,6732765614","0,1642234386","0,7519829684","0,1992670316",ADD,HIGH,Додати в маршрут
Бельгія,Гент,гент,CITY,2,0,2,"0,7297501855","0,15","0,7689250556","0,195",ADD,HIGH,Додати в маршрут
Бельгія,Львів,львів,CITY,2,0,2,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Бельгія,Люксембург,люксембург,COUNTRY,2,0,2,"0,730573456",0,"0,7691720368",0,ADD,HIGH,Додати в маршрут
Греція,Акрополь,акрополь,CITY,2,0,2,"0,659364553","0,2156354471","0,7478093659","0,2146906341",ADD,HIGH,Додати в маршрут
Греція,Арідея,арідея,CITY,2,0,2,"0,6372724047","0,2377275953","0,7411817214","0,2213182786",ADD,HIGH,Додати в маршрут
Греція,Варна,варна,CITY,2,0,2,"0,7282665503","0,15","0,7684799651","0,195",ADD,HIGH,Додати в маршрут
Греція,Гора Олімп,гора олімп,OTHER,2,0,2,"0,8205229844","0,05447701561","0,9461568953","0,01634310468",ADD,HIGH,Додати в маршрут
Греція,Мис Суніон,мис суніон,CITY,2,0,2,"0,6793811464","0,1956188537","0,7538143439","0,2086856561",ADD,HIGH,Додати в маршрут
Греція,Несебр,несебр,CITY,2,0,2,"0,7282665503","0,15","0,7684799651","0,195",ADD,HIGH,Додати в маршрут
Греція,Пелопоннес,пелопоннес,CITY,2,0,2,"0,6803470506","0,1946529494","0,7541041152","0,2083958848",ADD,HIGH,Додати в маршрут
Греція,Стамбул,стамбул,CITY,2,0,2,"0,5000315276","0,1749684724","0,7000094583","0,2024905417",ADD,HIGH,Додати в маршрут
Естонія,Рига,рига,CITY,2,0,2,"0,4936030151","0,1967816003","0,6980809045","0,2090344801",ADD,HIGH,Додати в маршрут
Естонія,Стокгольм,стокгольм,CITY,2,0,2,"0,4960527364","0,194331879","0,6988158209","0,2082995637",ADD,HIGH,Додати в маршрут
Естонія,Таллінн,таллінн,CITY,2,0,2,"0,5507568146","0,1742431854","0,7152270444","0,2022729556",ADD,HIGH,Додати в маршрут
Естонія,Юрмала,юрмала,CITY,2,0,2,"0,6968527591","0,1781472409","0,7590558277","0,2034441723",ADD,HIGH,Додати в маршрут
Литва,Юрмала,юрмала,CITY,2,0,2,"0,6968527591","0,1781472409","0,7590558277","0,2034441723",ADD,HIGH,Додати в маршрут
Молдова,Одеса,одеса,CITY,2,0,2,"0,6905396262","0,1844603738","0,7571618878","0,2053381122",ADD,HIGH,Додати в маршрут
Норвегія,Берген,берген,CITY,2,0,2,"0,2721652078","0,2028347922","0,6316495623","0,2108504377",ADD,HIGH,Додати в маршрут
Норвегія,Львів,львів,CITY,2,0,2,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Норвегія,Мальме,мальме,CITY,2,0,2,"0,4465710888","0,1884289112","0,6839713266","0,2065286734",ADD,HIGH,Додати в маршрут
Норвегія,Стокгольм,стокгольм,CITY,2,0,2,"0,4960527364","0,194331879","0,6988158209","0,2082995637",ADD,HIGH,Додати в маршрут
Норвегія,Торунь,торунь,CITY,2,0,2,"0,7088460907","0,1661539093","0,7626538272","0,1998461728",ADD,HIGH,Додати в маршрут
Нідерланди,Гітгорн,гітгорн,CITY,2,0,2,"0,7078971655","0,1671028345","0,7623691497","0,2001308503",ADD,HIGH,Додати в маршрут
Нідерланди,Гітхорн,гітхорн,CITY,2,0,2,"0,7099898172","0,1650101828","0,7629969452","0,1995030548",ADD,HIGH,Додати в маршрут
Нідерланди,Дефанс,дефанс,CITY,2,0,2,"0,7207223328","0,1542776672","0,7662166999","0,1962833001",ADD,HIGH,Додати в маршрут
Нідерланди,Довіль,довіль,CITY,2,0,2,"0,7167575655","0,1582424345","0,7650272696","0,1974727304",ADD,HIGH,Додати в маршрут
Нідерланди,Етрета,етрета,CITY,2,0,2,"0,7252774413","0,15","0,7675832324","0,195",ADD,HIGH,Додати в маршрут
Нідерланди,Зандам,зандам,CITY,2,0,2,"0,682644245","0,192355755","0,7547932735","0,2077067265",ADD,HIGH,Додати в маршрут
Нідерланди,Руан,руан,CITY,2,0,2,"0,6759917981","0,1590082019","0,7527975394","0,1977024606",ADD,HIGH,Додати в маршрут
Нідерланди,Схевенінген,схевенінген,CITY,2,0,2,"0,7099898172","0,1650101828","0,7629969452","0,1995030548",ADD,HIGH,Додати в маршрут
Нідерланди,Тарнув,тарнув,CITY,2,0,2,"0,70268532","0,17231468","0,760805596","0,201694404",ADD,HIGH,Додати в маршрут
Нідерланди,Трувіль Сюр Мер,трувіль сюр мер,CITY,2,0,2,"0,7156205978","0,1593794022","0,7646861793","0,1978138207",ADD,HIGH,Додати в маршрут
Нідерланди,Франкфурт На Майні,франкфурт на майні,CITY,2,0,2,"0,7346594069","0,15","0,7703978221","0,195",ADD,HIGH,Додати в маршрут
Німеччина,Амстердам,амстердам,CITY,2,0,2,"0,6468509075","0,1696125071","0,7440552723","0,2008837521",ADD,HIGH,Додати в маршрут
Німеччина,Будапешт,будапешт,CITY,2,0,2,"0,5712832273","0,1862342552","0,7213849682","0,2058702766",ADD,HIGH,Додати в маршрут
Німеччина,Величка,величка,CITY,2,0,2,"0,7060084269","0,1689915731","0,7618025281","0,2006974719",ADD,HIGH,Додати в маршрут
Німеччина,Кольмар,кольмар,CITY,2,0,2,"0,7303906009","0,15","0,7691171803","0,195",ADD,HIGH,Додати в маршрут
Німеччина,Мюнхен,мюнхен,CITY,2,0,2,"0,7063148635","0,1686851365","0,761894459","0,200605541",ADD,HIGH,Додати в маршрут
Німеччина,Страсбург,страсбург,CITY,2,0,2,"0,7276769803","0,15","0,7683030941","0,195",ADD,HIGH,Додати в маршрут
Польща,Відень,відень,CITY,2,0,2,"0,5916002364","0,175937077","0,7274800709","0,2027811231",ADD,HIGH,Додати в маршрут
Польща,Егер,егер,CITY,2,0,2,"0,6563490578","0,1862185098","0,7469047173","0,2058655529",ADD,HIGH,Додати в маршрут
Польща,"Парк Розваг ""еnеrgу Lаnd""","парк розваг ""energy land""",OTHER,2,0,2,"0,8537697739","0,02123022614","0,9561309322","0,006369067841",ADD,HIGH,Додати в маршрут
Португалія,Алкобаса,алкобаса,CITY,2,0,2,"0,7140999121","0,160900088","0,7642299736","0,1982700264",ADD,HIGH,Додати в маршрут
Португалія,Барселона,барселона,CITY,2,0,2,"0,6298813035","0,190573242","0,738964391","0,2071719726",ADD,HIGH,Додати в маршрут
Португалія,Баталья,баталья,CITY,2,0,2,"0,7061130006","0,1688869994","0,7618339002","0,2006660998",ADD,HIGH,Додати в маршрут
Португалія,Вроцлав,вроцлав,CITY,2,0,2,"0,6732765614","0,1642234386","0,7519829684","0,1992670316",ADD,HIGH,Додати в маршрут
Португалія,Женева,женева,CITY,2,0,2,"0,7365064402","0,15","0,7709519321","0,195",ADD,HIGH,Додати в маршрут
Португалія,Львів,львів,CITY,2,0,2,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Португалія,Лісабон,лісабон,CITY,2,0,2,"0,7140999121","0,160900088","0,7642299736","0,1982700264",ADD,HIGH,Додати в маршрут
Португалія,Фатіма,фатіма,CITY,2,0,2,"0,7140999121","0,160900088","0,7642299736","0,1982700264",ADD,HIGH,Додати в маршрут
Румунія,Алба Юлія,алба юлія,CITY,2,0,2,"0,6946082046","0,1803917954","0,7583824614","0,2041175386",ADD,HIGH,Додати в маршрут
Румунія,Бая,бая,CITY,2,0,2,"0,7183943283","0,1566056717","0,7655182985","0,1969817015",ADD,HIGH,Додати в маршрут
Румунія,Буштень,буштень,CITY,2,0,2,"0,654249325","0,220750675","0,7462747975","0,2162252025",ADD,HIGH,Додати в маршрут
Румунія,Маре,маре,CITY,2,0,2,"0,7183943283","0,1566056717","0,7655182985","0,1969817015",ADD,HIGH,Додати в маршрут
Румунія,Мукачево,мукачево,CITY,2,0,2,"0,5268480045","0,1981519955","0,7080544014","0,2094455986",ADD,HIGH,Додати в маршрут
Румунія,Онешті,онешті,CITY,2,0,2,"0,7019173997","0,1730826003","0,7605752199","0,2019247801",ADD,HIGH,Додати в маршрут
Румунія,Тернопіль,тернопіль,CITY,2,0,2,"0,7019173997","0,1730826003","0,7605752199","0,2019247801",ADD,HIGH,Додати в маршрут
Румунія,Хунедоара,хунедоара,CITY,2,0,2,"0,7183943283","0,1566056717","0,7655182985","0,1969817015",ADD,HIGH,Додати в маршрут
Румунія,Юлія,юлія,CITY,2,0,2,"0,7462771993","0,15","0,7738831598","0,195",ADD,HIGH,Додати в маршрут
Румунія,Ізмаїл,ізмаїл,CITY,2,0,2,"0,6637558347","0,2112441653","0,7491267504","0,2133732496",ADD,HIGH,Додати в маршрут
Угорщина,Мішкольц,мішкольц,CITY,2,0,2,"0,693688074","0,181311926","0,7581064222","0,2043935778",ADD,HIGH,Додати в маршрут
Франція,Аахен,аахен,CITY,2,0,2,"0,7248074083","0,1501925917","0,7674422225","0,1950577775",ADD,HIGH,Додати в маршрут
Франція,Брюгге,брюгге,CITY,2,0,2,"0,5991622674","0,1558377326","0,7297486802","0,1967513198",ADD,HIGH,Додати в маршрут
Франція,Ватикан,ватикан,COUNTRY,2,0,2,"0,6994200489","0,02557995111","0,7598260147","0,007673985333",ADD,HIGH,Додати в маршрут
Франція,Гент,гент,CITY,2,0,2,"0,7297501855","0,15","0,7689250556","0,195",ADD,HIGH,Додати в маршрут
Франція,Генуя,генуя,CITY,2,0,2,"0,7016067816","0,1733932184","0,7604820345","0,2020179655",ADD,HIGH,Додати в маршрут
Франція,Діжон,діжон,CITY,2,0,2,"0,7526236661","0,15","0,7757870998","0,195",ADD,HIGH,Додати в маршрут
Франція,Егерсалок,егерсалок,CITY,2,0,2,"0,6983955896","0,1766044104","0,7595186769","0,2029813231",ADD,HIGH,Додати в маршрут
Франція,Замки Луари,замки луари,OTHER,2,0,2,"0,886572794",0,"0,9659718382",0,ADD,HIGH,Додати в маршрут
Франція,Катовіце,катовіце,CITY,2,0,2,"0,6927618752","0,1822381248","0,7578285626","0,2046714374",ADD,HIGH,Додати в маршрут
Франція,Орлеан,орлеан,CITY,2,0,2,"0,7180744641","0,1569255359","0,7654223392","0,1970776608",ADD,HIGH,Додати в маршрут
Франція,Перемишль,перемишль,CITY,2,0,2,"0,7018952078","0,1731047922","0,7605685623","0,2019314377",ADD,HIGH,Додати в маршрут
Франція,Піза,піза,CITY,2,0,2,"0,6982850448","0,1767149552","0,7594855134","0,2030144866",ADD,HIGH,Додати в маршрут
Франція,Рим,рим,CITY,2,0,2,"0,5910951521","0,181047705","0,7273285456","0,2043143115",ADD,HIGH,Додати в маршрут
Франція,Ротенбург,ротенбург,CITY,2,0,2,"0,7305577921","0,15","0,7691673376","0,195",ADD,HIGH,Додати в маршрут
Франція,Руст,руст,CITY,2,0,2,"0,7215134122","0,1534865878","0,7664540237","0,1960459763",ADD,HIGH,Додати в маршрут
Франція,Саарбрюккен,саарбрюккен,CITY,2,0,2,"0,6830885535","0,1919114465","0,7549265661","0,207573434",ADD,HIGH,Додати в маршрут
Франція,Трир,трир,CITY,2,0,2,"0,722908421","0,152091579","0,7668725263","0,1956274737",ADD,HIGH,Додати в маршрут
Франція,Трієст,трієст,CITY,2,0,2,"0,6960201722","0,1789798278","0,7588060516","0,2036939484",ADD,HIGH,Додати в маршрут
Франція,Флоренція,флоренція,CITY,2,0,2,"0,6532473284","0,1842526716","0,7459741985","0,2052758015",ADD,HIGH,Додати в маршрут
Франція,Франкфурт,франкфурт,CITY,2,0,2,"0,7341188286","0,15","0,7702356486","0,195",ADD,HIGH,Додати в маршрут
Франція,Цюріх,цюріх,CITY,2,0,2,"0,6448420222","0,15","0,7434526067","0,195",ADD,HIGH,Додати в маршрут
Фінляндія,Варшава,варшава,CITY,2,0,2,"0,7141328693","0,1608671307","0,7642398608","0,1982601392",ADD,HIGH,Додати в маршрут
Фінляндія,Львів,львів,CITY,2,0,2,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Хорватія,Егерсалок,егерсалок,CITY,2,0,2,"0,6983955896","0,1766044104","0,7595186769","0,2029813231",ADD,HIGH,Додати в маршрут
Хорватія,О Брач,о брач,CITY,2,0,2,"0,6292289118","0,2457710882","0,7387686735","0,2237313265",ADD,HIGH,Додати в маршрут
Хорватія,О Хвар,о хвар,CITY,2,0,2,"0,6292289118","0,2457710882","0,7387686735","0,2237313265",ADD,HIGH,Додати в маршрут
Хорватія,Оміш,оміш,CITY,2,0,2,"0,6448565143","0,2301434857","0,7434569543","0,2190430457",ADD,HIGH,Додати в маршрут
Хорватія,Трогір,трогір,CITY,2,0,2,"0,6448565143","0,2301434857","0,7434569543","0,2190430457",ADD,HIGH,Додати в маршрут
Хорватія,Єлса,єлса,CITY,2,0,2,"0,6292289118","0,2457710882","0,7387686735","0,2237313265",ADD,HIGH,Додати в маршрут
Чехія,Будапешт,будапешт,CITY,2,0,2,"0,5712832273","0,1862342552","0,7213849682","0,2058702766",ADD,HIGH,Додати в маршрут
Чехія,Закопане,закопане,CITY,2,0,2,"0,2663234354","0,1723129282","0,6298970306","0,2016938785",ADD,HIGH,Додати в маршрут
Чехія,Катовіце,катовіце,CITY,2,0,2,"0,6927618752","0,1822381248","0,7578285626","0,2046714374",ADD,HIGH,Додати в маршрут
Чехія,Перемишль,перемишль,CITY,2,0,2,"0,7018952078","0,1731047922","0,7605685623","0,2019314377",ADD,HIGH,Додати в маршрут
Чехія,Тарнув,тарнув,CITY,2,0,2,"0,70268532","0,17231468","0,760805596","0,201694404",ADD,HIGH,Додати в маршрут
Чехія,Ярослав,ярослав,CITY,2,0,2,"0,6992107563","0,1757892437","0,7597632269","0,2027367731",ADD,HIGH,Додати в маршрут
Чорногорія,Будапешт,будапешт,CITY,2,0,2,"0,5712832273","0,1862342552","0,7213849682","0,2058702766",ADD,HIGH,Додати в маршрут
Чорногорія,Каньони Річки Тараі Морача,каньони річки тараі морача,CITY,2,0,2,"0,6906408636","0,1843591364","0,7571922591","0,2053077409",ADD,HIGH,Додати в маршрут
